"Id","SalePrice"
1461,116918.71124415
1462,156171.169400416
1463,183588.679807652
1464,195454.408918053
1465,202173.294819589
1466,174339.212525035
1467,181357.019047894
1468,165759.352704429
1469,191688.697336644
1470,119566.758536838
1471,189242.737754008
1472,98302.2942131153
1473,95183.3422222825
1474,144614.432350587
1475,110811.028579531
1476,360878.648538578
1477,259974.509529922
1478,292202.847051593
1479,280383.982790002
1480,484380.663266966
1481,330573.315032689
1482,215613.020838067
1483,174021.637541167
1484,159186.502415459
1485,189751.50616334
1486,194773.306876127
1487,331016.99220271
1488,241555.304026683
1489,198141.091038286
1490,228368.854500915
1491,193483.563252566
1492,91310.1629020486
1493,182321.235401665
1494,305216.316349979
1495,304185.431057006
1496,222224.331886112
1497,176560.436791694
1498,159725.435094811
1499,157008.039643614
1500,150266.336939467
1501,175437.983515458
1502,147979.499777777
1503,286620.815480575
1504,246526.277013664
1505,228640.971779248
1506,192260.720680713
1507,241986.910581756
1508,198304.27925412
1509,160277.758135055
1510,145062.264763796
1511,147597.165443091
1512,175179.762909586
1513,140147.9924624
1514,162325.549702816
1515,208228.318071087
1516,156744.512837394
1517,166094.238227624
1518,132801.944038548
1519,215996.233884429
1520,127988.243476393
1521,133072.056431928
1522,182532.987624358
1523,107842.995083128
1524,123474.818610079
1525,122335.794373525
1526,117232.020229446
1527,103995.643305143
1528,143451.005239215
1529,141736.383518634
1530,185664.952480034
1531,112851.1074613
1532,101624.193199874
1533,146388.136867398
1534,126039.459933928
1535,152845.980093846
1536,109865.596540198
1537,59411.0339705915
1538,157378.559699356
1539,188428.63111525
1540,84703.8114641526
1541,150425.817828621
1542,143025.340326159
1543,193255.025484937
1544,85388.8800785415
1545,119000.432004061
1546,136846.575700465
1547,135028.144714926
1548,138915.74944562
1549,119429.191161728
1550,135461.036073789
1551,112057.31647341
1552,126444.258590728
1553,146514.908047531
1554,116401.498344536
1555,166343.577598569
1556,89058.5989066327
1557,105586.260565703
1558,103092.933670634
1559,76418.992707262
1560,137075.274744549
1561,125453.827505942
1562,127071.040667773
1563,118626.967803407
1564,158870.142641325
1565,153943.914186483
1566,241874.222124976
1567,75445.3606377753
1568,229493.339365439
1569,124654.635957457
1570,136787.300088334
1571,124402.058933823
1572,143746.474194458
1573,242439.87743974
1574,111916.86621075
1575,222665.097134872
1576,241434.5899447
1577,182037.24820704
1578,147591.958634161
1579,150061.294262928
1580,199074.893784625
1581,152763.337554502
1582,125301.656815824
1583,311985.239218979
1584,218505.991827553
1585,140873.773816347
1586,69936.2309838746
1587,99106.3970796911
1588,140573.784915607
1589,101299.996501771
1590,135053.009844885
1591,93158.5410537863
1592,122108.959931871
1593,131225.641237949
1594,124290.819684709
