"Id","SalePrice"
1461,123655.042949278
1462,163396.704379959
1463,189243.806859281
1464,198087.944374734
1465,205547.009779276
1466,173685.640335918
1467,178197.441192733
1468,162189.462386102
1469,190859.320390919
1470,115830.127198743
1471,190664.929750298
1472,97608.0732598601
1473,98455.1628011825
1474,144511.267553784
1475,112193.707432088
1476,361608.266161963
1477,262285.851542666
1478,296350.212042852
1479,275372.703036635
1480,497236.64498285
1481,328738.392696446
1482,222862.224912886
1483,177080.71271379
1484,158517.736980343
1485,185646.335097911
1486,195207.637340452
1487,330315.92030636
1488,238744.914699293
1489,203906.798171431
1490,231574.565378162
1491,195218.107788936
1492,91237.6857953707
1493,178387.395877814
1494,296479.754634135
1495,297496.698148453
1496,226121.636114684
1497,175797.044918701
1498,156888.854267253
1499,152262.434408306
1500,145340.400625815
1501,172219.226138006
1502,145035.174717435
1503,291802.183900472
1504,248510.939391548
1505,232633.723191443
1506,189974.233984676
1507,252207.396417223
1508,201015.569039383
1509,158305.76777634
1510,138196.238488104
1511,146409.250256854
1512,172855.779238508
1513,136887.505066125
1514,173715.596394384
1515,213538.245533627
1516,158008.436377271
1517,174341.593366584
1518,129939.945973249
1519,215621.206427166
1520,127782.318085785
1521,140024.11219705
1522,177465.879851366
1523,112492.4475961
1524,130554.32259141
1525,127171.295656498
1526,114069.933882565
1527,99482.97839356
1528,142647.639814473
1529,137637.959632009
1530,186473.868331581
1531,109823.746679963
1532,107153.778341025
1533,146367.94994105
1534,124888.75134583
1535,163601.197734265
1536,112412.886198914
1537,50642.5990158433
1538,159560.846238967
1539,184052.780332024
1540,83714.646993115
1541,148249.761429843
1542,148746.490484155
1543,206975.512316898
1544,81703.9897586275
1545,116875.224965915
1546,129248.781605749
1547,140778.121569786
1548,143809.63495096
1549,116632.829912254
1550,131396.18123469
1551,114523.790025972
1552,123632.855968099
1553,159683.283838237
1554,115870.967811124
1555,173349.983438946
1556,84914.6677976951
1557,113040.053908787
1558,99807.4994500145
1559,76782.0534469233
1560,126136.930328207
1561,123930.842454641
1562,125747.292159893
1563,120206.869930158
1564,161180.200173362
1565,152043.568371522
1566,242705.179869008
1567,69300.285625316
1568,226759.667444005
1569,123620.062866296
1570,138028.776921676
1571,125560.992418639
1572,144792.673304381
1573,255655.832408086
1574,105442.049599597
1575,226389.445273499
1576,231880.222917801
1577,183735.20489292
1578,143966.79263753
1579,153730.266426106
1580,201201.823225919
1581,148637.818123381
1582,118681.013617253
1583,306144.218840939
1584,218664.591592865
1585,138874.031766029
1586,66014.2875178472
1587,98160.7883944194
1588,146610.782711116
1589,95738.4735340556
1590,137115.874876621
1591,97134.323096833
1592,122557.00123155
1593,122688.683563646
1594,131806.60755464
1595,103390.601818558
1596,243742.04999066
1597,182490.98222014
1598,223532.538183989
1599,170742.15637218
1600,171224.833567062
1601,61933.2799556369
1602,112752.419612112
1603,72905.0774484894
1604,264047.372057839
1605,236898.513596165
1606,169097.201967332
1607,166702.194336086
1608,212649.21537131
1609,190137.417362865
1610,152364.078640372
1611,135284.153751101
1612,163034.839955254
1613,162728.259236253
1614,117880.654013743
1615,95159.7963735745
1616,80037.4966631563
1617,92314.6865514874
1618,122936.831458625
1619,131651.597443502
1620,135562.540983736
1621,142615.777467548
1622,143930.109034824
1623,273217.768682574
1624,213826.719956656
1625,122679.387602488
1626,170748.422962891
1627,197542.120155733
1628,268602.010416558
1629,182657.619319852
1630,386347.053339976
1631,240551.242293458
1632,258067.667357227
1633,170656.654930687
1634,181802.008503074
1635,174355.391485733
1636,150818.160860459
1637,199162.380258542
1638,185397.679650771
1639,193760.119989942
1640,261861.557509856
1641,186728.618632412
1642,226774.61522885
1643,226866.411203545
1644,244192.03351408
1645,197783.47048927
1646,156275.87297964
1647,167375.932578217
1648,123658.186436141
1649,138519.934240075
1650,107922.777434609
1651,118344.136231623
1652,96816.8747516073
1653,99146.7395809196
1654,141517.26817145
1655,134470.665057574
1656,137344.654900905
1657,143915.037577711
1658,139490.865428305
1659,122552.775088417
1660,152200.528098152
1661,458784.87364923
1662,406100.248728745
1663,376506.697373156
1664,578045.49968836
1665,307711.560716554
1666,318821.158607775
1667,333422.43235926
1668,319593.065524376
1669,290195.929679854
1670,347035.232776322
1671,284451.772144229
1672,448019.189614397
1673,290916.635154723
1674,248705.316152726
1675,202014.847034457
1676,192814.44599597
1677,234777.475094999
1678,476724.870281128
1679,380125.612428078
1680,343316.35829477
1681,253234.03631264
1682,302816.126075728
1683,185333.959447199
1684,177954.80017101
1685,170063.03253177
1686,167364.778957456
1687,167773.973595151
1688,189961.528595936
1689,193267.596555455
1690,196333.90340019
1691,184104.235985797
1692,249952.357805663
1693,165485.70554513
1694,179572.165279117
1695,165234.016169605
1696,271879.559055239
1697,171729.771835859
1698,356884.65992556
1699,308005.542104371
1700,251517.77699335
1701,282386.009179066
1702,255568.967888823
1703,254279.072744451
1704,284856.305766485
1705,243491.007764319
1706,421470.757337515
1707,213904.315716742
1708,206114.850565212
1709,270488.787333657
1710,228828.44975144
1711,255870.575334475
1712,278563.03222438
1713,264016.896665626
1714,228816.690672208
1715,206381.247873235
1716,189579.493365472
1717,175611.423769245
1718,148963.012659438
1719,204384.556267387
1720,226699.693675368
1721,159438.561137918
1722,129002.713243506
1723,144600.769956004
1724,204945.377629522
1725,234598.299775549
1726,182735.969585302
1727,154194.701504581
1728,166195.583547414
1729,164603.583568614
1730,162946.797975678
1731,118276.113719742
1732,118432.660292811
1733,117188.848101464
1734,116715.264655759
1735,117256.231486009
1736,111106.041821428
1737,324983.431011287
1738,251957.245820897
1739,248747.327319657
1740,214592.511433448
1741,188050.549136765
1742,167426.770798811
1743,174402.3914147
1744,299996.947888153
1745,222715.998843438
1746,198217.149377101
1747,219076.680479351
1748,218404.046191319
1749,138987.84896534
1750,131084.922777051
1751,257805.957382512
1752,120915.088887888
1753,149053.955643239
1754,198749.0445103
1755,171071.002426135
1756,121020.576505149
1757,120305.923281878
1758,134221.402480667
1759,168612.69887559
1760,159229.680063773
1761,144197.861020344
1762,170016.969144991
1763,183313.744851834
1764,114428.560665446
1765,170800.783342519
1766,186387.956571664
1767,227173.044349678
1768,142948.915921936
1769,179755.642126288
1770,148497.990420396
1771,118733.212353881
1772,138698.305812648
1773,122871.537458851
1774,142688.390025514
1775,140655.143741668
1776,125050.26260223
1777,107166.875272683
1778,138933.538490983
1779,113295.020308856
1780,183764.798571444
1781,132529.992776365
1782,81994.1789477839
1783,131885.626037339
1784,99249.0834867903
1785,117602.473251567
1786,143113.562220985
1787,154732.590195447
1788,56328.7892270121
1789,92887.0274524778
1790,68725.4708603832
1791,167717.074231561
1792,174871.921984786
1793,136742.753963391
1794,145728.751710893
1795,142654.117612514
1796,120374.429474914
1797,116657.975548423
1798,117210.698702611
1799,105671.328669938
1800,120969.419412438
1801,126651.14152732
1802,137731.200786811
1803,147432.585131656
1804,140814.235356209
1805,140560.439936661
1806,129969.278896599
1807,125441.523323842
1808,117237.109369491
1809,126680.567318049
1810,134660.962621463
1811,98326.3718218134
1812,105700.504911399
1813,126341.867430347
1814,87575.7862924181
1815,52549.3733527464
1816,98912.6361127556
1817,96092.877890779
1818,139311.90323479
1819,114180.536555057
1820,62895.6452090627
1821,109159.369446032
1822,138640.947310804
1823,48666.2522566017
1824,131542.178000732
1825,127282.908197901
1826,104522.088739641
1827,101282.598173934
1828,144757.699206564
1829,112465.19722633
1830,137081.244188833
1831,163250.598298234
1832,75844.3678662697
1833,134671.307998163
1834,118847.592260007
1835,124724.513401252
1836,122006.006086246
1837,92456.779079876
1838,120285.324658285
1839,86059.6894071629
1840,144307.663694745
1841,136589.146787761
1842,79044.5848894874
1843,129395.962084215
1844,135481.626931962
1845,139342.756139276
1846,153441.582731333
1847,167320.009936541
1848,54409.3218361812
1849,114807.695297154
1850,114907.690221855
1851,155592.81330625
1852,125385.316983261
1853,118746.746891986
1854,169425.932214076
1855,155980.895304379
1856,225141.330476842
1857,151583.07978708
1858,131299.029798321
1859,119048.284055105
1860,142370.171457194
1861,118400.2528864
1862,278163.02201895
1863,256923.30550593
1864,257003.598535941
1865,305788.578111181
1866,297232.671875824
1867,226514.280331789
1868,302095.166568639
1869,199972.715695477
1870,227622.520208923
1871,231992.653181503
1872,174132.8796014
1873,248294.839337148
1874,159962.171265622
1875,213647.829049368
1876,197758.705090921
1877,214320.230910171
1878,198210.20616562
1879,130688.780643075
1880,127424.88687993
1881,234680.985191838
1882,250057.072351282
1883,186426.420419526
1884,205660.856935833
1885,239667.843105701
1886,290159.886398573
1887,211366.940472563
1888,272172.252945136
1889,167557.714650359
1890,122542.997413833
1891,124566.534145246
1892,97354.6294983936
1893,132477.949790852
1894,130185.475140474
1895,149347.263258984
1896,129359.445062568
1897,115714.539572664
1898,109982.49259389
1899,152715.593377534
1900,156850.443888686
1901,177254.798898392
1902,164125.137724422
1903,220339.004068481
1904,134767.370593984
1905,201455.755129443
1906,189235.404788559
1907,216846.285650143
1908,109945.483118512
1909,127437.169305772
1910,116656.954490756
1911,216112.645678233
1912,327548.867078958
1913,124601.183574476
1914,66862.6932511546
1915,299748.294778967
1916,54708.783201412
1917,255564.786906393
