"Id","SalePrice"
1461,117996.62539911
1462,157320.259249146
1463,185221.349435945
1464,199110.848742793
1465,206721.483833556
1466,172749.669851175
1467,180157.291060222
1468,162742.411788393
1469,188511.704292846
1470,119934.669530288
1471,189699.141707709
1472,97015.9373832569
1473,95717.863576126
1474,143889.125356267
1475,105345.276864695
1476,368141.316420272
1477,262155.874483058
1478,295505.86977656
1479,277226.858150475
1480,499825.605984368
1481,334338.571082073
1482,217687.29180111
1483,179428.718217913
1484,158257.67214801
1485,188855.593547752
1486,193331.923590222
1487,332769.269286715
1488,242177.49166446
1489,201916.116586196
1490,232053.55077948
1491,194579.155439151
1492,89255.0235442957
1493,179214.452649122
1494,304631.814236088
1495,302064.378996496
1496,224820.115456986
1497,180402.298286579
1498,160893.160364444
1499,158408.017552965
1500,153319.644769373
1501,177685.316753586
1502,145922.531763713
1503,296293.195401548
1504,248688.463528953
1505,229291.133767294
1506,193527.043348257
1507,243287.046419487
1508,196292.812772831
1509,159998.790744837
1510,146290.970148508
1511,149789.12000161
1512,181946.014847802
1513,139690.966609576
1514,164691.424020287
1515,207605.083191849
1516,156352.797019281
1517,169637.134071709
1518,130770.532599805
1519,211139.300425967
1520,126185.653070089
1521,133879.158369867
1522,182994.98198528
1523,109004.620968232
1524,123338.280079062
1525,123084.455619075
1526,114693.355259603
1527,102967.173900823
1528,143019.238966881
1529,140173.271475041
1530,190475.032125015
1531,110153.161870549
1532,102304.644864494
1533,147917.883624603
1534,123679.329366381
1535,153303.22905383
1536,111443.553625279
1537,57078.8850296976
1538,154861.721007487
1539,185636.539370917
1540,79698.1796410417
1541,149869.531994942
1542,143130.829757715
1543,190371.974308364
1544,85820.5229453575
1545,121390.28464882
1546,135525.934428638
1547,133428.370476622
1548,142317.708034512
1549,121366.74140869
1550,134421.945607116
1551,111587.3959521
1552,124645.198412431
1553,147897.265520462
1554,115293.057345148
1555,167159.88636831
1556,92220.3921273473
1557,108254.670187766
1558,102100.47863065
1559,77705.5943029698
1560,132163.760276322
1561,120550.291615682
1562,128684.346544048
1563,119831.482539457
1564,162056.971088868
1565,153220.530825445
1566,244173.278344923
1567,73870.0394404931
1568,237228.565005195
1569,120999.254993623
1570,137042.483422173
1571,122583.011985818
1572,142981.847892591
1573,242039.684347088
1574,111372.747370717
1575,223530.331890925
1576,247547.836794624
1577,179874.822112265
1578,145831.572142433
1579,151907.614158882
1580,199972.811769526
1581,152408.296272982
1582,124568.881577556
1583,306112.658728077
1584,216971.512997254
1585,139804.470499448
1586,67548.7936722356
1587,97959.2113129314
1588,141528.418019261
1589,98015.6734746078
1590,135889.828412275
1591,93425.7934935091
1592,121386.581433713
1593,129676.045860005
1594,124797.842109777
1595,100769.48589851
1596,233311.829456137
1597,191703.39156662
1598,232509.836761806
1599,166148.766042171
1600,165554.01837434
1601,64439.0676534783
1602,112910.739105484
1603,76204.508119591
1604,257639.066779588
1605,245124.823968328
1606,171031.49753504
1607,171870.001414483
1608,217259.238546374
1609,188746.078436522
1610,153910.36220764
1611,142340.650573916
1612,163478.902423726
1613,164161.917586081
1614,113354.717469962
1615,92108.7984269768
1616,78021.669084771
1617,93349.3780050293
1618,119657.845541272
1619,132435.18562946
1620,143986.831423734
1621,142654.993770405
1622,137738.291014818
1623,264125.028774894
1624,211210.902308694
1625,117886.452368103
1626,176667.719650426
1627,195297.290454285
1628,262311.649704292
1629,178138.36738752
1630,350806.947850546
1631,239000.619843386
1632,258309.931071807
1633,170939.9335653
1634,184434.600178616
1635,178062.740106853
1636,151762.388946295
1637,203046.956758865
1638,186082.308955108
1639,190841.016719727
1640,243876.409707496
1641,180179.392586009
1642,230391.017088643
1643,228370.531694039
1644,235422.635796049
1645,205802.111255445
1646,161091.959314105
1647,164353.808265983
1648,128571.98350966
1649,141946.680686325
1650,114023.478727631
1651,121255.546069802
1652,99651.2057267621
1653,102075.852894071
1654,141227.920283264
1655,129528.825623628
1656,138582.034024452
1657,145828.295611562
1658,141859.434934187
1659,115005.956900675
1660,152244.654927791
1661,463400.692339376
1662,399199.666809994
1663,375411.223999579
1664,572132.922575755
1665,304531.779081036
1666,306169.328046696
1667,360784.954657334
1668,329806.230440225
1669,293760.412400471
1670,351948.221168116
1671,277864.497409287
1672,434976.926090605
1673,296441.262378921
1674,250032.766198122
1675,199606.575833514
1676,193726.146890165
1677,234242.573239196
1678,467571.828012718
1679,373569.744227651
1680,339405.442567483
1681,247280.998787141
1682,310124.584261156
1683,188248.588609259
1684,174854.522392412
1685,171926.389386116
1686,166250.14808702
1687,168238.16114548
1688,188093.098336673
1689,191587.082113585
1690,197596.50239089
1691,188133.339962947
1692,253099.236424653
1693,162781.953360061
1694,183825.193605138
1695,165107.16872745
1696,279188.946895028
1697,172788.426095687
1698,352662.621845431
1699,315847.781461439
1700,253063.020839653
1701,279797.602954103
1702,258272.360372706
1703,260809.75918428
1704,284847.095565722
1705,232412.733689308
1706,396485.102205785
1707,211228.345201114
1708,205012.876599031
1709,270231.191267375
1710,220092.668020026
1711,267266.997815471
1712,262649.214250113
1713,270727.351657911
1714,226166.629050694
1715,213095.956186974
1716,186987.226711059
1717,177496.188106013
1718,141692.972646467
1719,201799.05280814
1720,223382.610747303
1721,155469.767870563
1722,121700.219727558
1723,147138.962192968
1724,207291.719525833
1725,233756.0308719
1726,185434.810505647
1727,155344.737203072
1728,167984.3926906
1729,171839.975306562
1730,161373.565332188
1731,121886.36828298
1732,123141.938087884
1733,114072.733072565
1734,117064.827836669
1735,118301.757080696
1736,107383.251539975
1737,329921.620602992
1738,253379.157850645
1739,245508.019370111
1740,219876.655883514
1741,189183.907634986
1742,174713.850148548
1743,178691.147880225
1744,307921.950742826
1745,216975.795761734
1746,184869.232036526
1747,211380.878037295
